id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
338953,Fantastic Beasts: The Secrets of Dumbledore,"Fantasy,Adventure,Action",en,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",1412.517,4/6/2022,6.8,2348
661231,Operation Mincemeat,"War,History,Drama",en,"In 1943, two British intelligence officers concoct Operation Mincemeat, wherein their plan to drop a corpse with false papers off the coast of Spain would fool Nazi spies into believing the Allied forces were planning to attack by way of Greece rather than Sicily.",44.29,4/1/2022,6.7,288
675353,Sonic the Hedgehog 2,"Action,Adventure,Family,Comedy",en,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",1713.432,3/30/2022,7.7,2579
526896,Morbius,"Action,Science Fiction,Fantasy",en,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",1145.026,3/30/2022,6.4,2166
765119,The Bubble,Comedy,en,Sneaking out. Hooking up. Melting down. The cast and crew of a blockbuster action franchise attempt to shoot a sequel while quarantining at a posh hotel.,73.239,3/25/2022,4.8,259
752623,The Lost City,"Action,Adventure,Comedy",en,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",1242.491,3/24/2022,6.8,1589
545611,Everything Everywhere All at Once,"Action,Adventure,Science Fiction",en,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",309.567,3/24/2022,8.3,1059
619979,Deep Water,"Drama,Mystery,Thriller",en,"Vic and Melinda Van Allen are a couple in the small town of Little Wesley. Their loveless marriage is held together only by a precarious arrangement whereby, in order to avoid the messiness of divorce, Melinda is allowed to take any number of lovers as long as she does not desert her family.",141.691,3/18/2022,5.7,682
760868,Black Crab,"Action,Thriller",sv,"To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.",188.226,3/18/2022,6.3,529
629542,The Bad Guys,"Animation,Comedy,Family,Crime",en,"When the infamous Bad Guys are finally caught after years of countless heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",669.938,3/17/2022,7.8,836
760104,X,"Horror,Mystery,Thriller",en,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",85.217,3/17/2022,6.8,590
763285,Ambulance,"Action,Thriller,Crime",en,"Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",377.595,3/16/2022,6.9,962
696806,The Adam Project,"Action,Adventure,Comedy,Science Fiction",en,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",337.443,3/11/2022,7.1,2684
836225,The Exorcism of God,Horror,en,"An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",1837.94,3/11/2022,7.1,366
850018,Windfall,"Crime,Thriller",en,"A man breaks into a tech billionaire's empty vacation home, but things go sideways when the arrogant mogul and his wife arrive for a last-minute getaway.",43.789,3/11/2022,5.3,260
508947,Turning Red,"Animation,Family,Comedy,Fantasy",en,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",1100.986,3/10/2022,7.5,2804
628900,The Contractor,"Action,Thriller",en,"After being involuntarily discharged from the U.S. Special Forces, James Harper decides to support his family by joining a private contracting organization alongside his best friend and under the command of a fellow veteran. Overseas on a covert mission, Harper must evade those trying to kill him while making his way back home.",518.397,3/10/2022,6.5,413
787752,Fresh,"Horror,Thriller",en,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",73.71,3/3/2022,6.9,696
840882,The Weekend Away,"Thriller,Mystery",en,"When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception.",174.348,3/3/2022,6,447
799876,The Outfit,"Crime,Drama,Thriller",en,"Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",460.021,3/3/2022,7.1,331
414906,The Batman,"Crime,Mystery,Thriller",en,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",881.595,3/1/2022,7.8,5652
585083,Hotel Transylvania: Transformania,"Animation,Family,Fantasy,Comedy,Adventure",en,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",690.201,2/25/2022,7.1,1100
833425,No Exit,"Horror,Thriller",en,"Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",404.012,2/25/2022,6.9,620
928381,Restless,"Action,Thriller,Crime",fr,"After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",200.943,2/25/2022,6,272
632727,Texas Chainsaw Massacre,"Horror,Thriller",en,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",429.811,2/18/2022,5.2,854
626735,Dog,"Drama,Comedy",en,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,1506.438,2/17/2022,7.4,673
818750,The In Between,"Romance,Science Fiction,Drama",en,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.",191.054,2/11/2022,7.2,372
665828,Bigbug,"Science Fiction,Comedy",fr,"Set in the world of 2045, where communities have robotic helpers, a group of suburbanites are locked in for their protection by their household robots, while a rogue, self-aware AI android revolt uprising takes place outside.",26.77,2/11/2022,5.2,257
772272,Tall Girl 2,"Comedy,Romance",en,"After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to ""stand tall"".",47.086,2/11/2022,5.8,216
335787,Uncharted,"Action,Adventure",en,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",957.479,2/10/2022,7.1,2846
823625,Blacklight,"Action,Thriller",en,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,409.268,2/10/2022,6.3,521
800510,Kimi,Thriller,en,"A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: she must leave her apartment.",329.014,2/10/2022,6.2,464
836009,Against the Ice,"Drama,Adventure,History",en,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.",73.96,2/10/2022,6.8,322
505026,Death on the Nile,"Crime,Drama,Mystery,Thriller",en,Belgian sleuth Hercule Poirot boards a glamorous river steamer with enough champagne to fill the Nile. But his Egyptian vacation turns into a thrilling search for a murderer when a picture-perfect couple’s idyllic honeymoon is tragically cut short.,94.418,2/9/2022,6.5,1964
615904,Marry Me,"Romance,Comedy,Music",en,"Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she decides to marry Charlie, a stranger in the crowd, instead.",142.553,2/9/2022,6.9,488
818647,Through My Window,"Romance,Drama",es,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",236.503,2/4/2022,7.5,2126
406759,Moonfall,"Science Fiction,Adventure,Action",en,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,547.1,2/3/2022,6.5,1541
774825,The Ice Age Adventures of Buck Wild,"Animation,Comedy,Adventure,Family",en,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,509.386,1/28/2022,6.8,1303
817648,Home Team,"Family,Comedy",en,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",72.939,1/28/2022,6.8,550
795514,The Fallout,Drama,en,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",128.349,1/28/2022,7.5,288
661791,The Grandmother,Horror,es,"A Paris model must return to Madrid where her grandmother, who raised her, has had a stroke. But spending just a few days with this relative turns into an unexpected nightmare.",639.16,1/28/2022,5.9,225
892153,Tom and Jerry Cowboy Up!,"Animation,Comedy,Family,Western",en,"This time, the rivals team up to help a cowgirl and her brother save their homestead from a greedy land-grabber, and they’re going to need some help! Jerry’s three precocious nephews are all ready for action, and Tom is rounding up a posse of prairie dogs. But can a ragtag band of varmints defeat a deceitful desperado determined to deceive a damsel in distress? No matter what happens with Tom and Jerry in the saddle, it’ll be a rootin’ tootin’ good time!",249.664,1/24/2022,6.9,364
245842,The King's Daughter,"Fantasy,Drama,Romance,History",en,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature.",62.494,1/21/2022,7.3,551
920394,My Father's Violin,"Drama,Music",tr,"Through their shared grief and connection to music, an orphaned girl bonds with her emotionally aloof, successful violinist uncle.",33.154,1/21/2022,8,280
790142,The Royal Treatment,"Romance,Comedy",en,"Isabella runs her own salon and isn’t afraid to speak her mind, while Prince Thomas runs his own country and is about to marry for duty rather than love. When Izzy and her fellow stylists get the opportunity of a lifetime to do the hair for the royal wedding, she and Prince Thomas learn that taking control of their own destiny requires following their hearts.",82.448,1/20/2022,6.7,596
926899,The House,"Animation,Drama,Comedy,Horror,Fantasy",en,"Across different eras, a poor family, an anxious developer and a fed-up landlady become tied to the same mysterious house in this animated dark comedy.",248.175,1/14/2022,7,676
760926,Gold,"Thriller,Action",en,"In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",203.801,1/13/2022,6.4,336
916740,Brazen,"Thriller,Mystery,Drama",en,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.,193.958,1/13/2022,4.9,270
646385,Scream,"Horror,Mystery,Thriller",en,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",364.119,1/12/2022,6.8,1506
760336,Munich: The Edge of War,"Drama,History",en,"At the tense 1938 Munich Conference, former friends who now work for opposing governments become reluctant spies racing to expose a Nazi secret.",28.095,1/6/2022,6.9,365
522016,The 355,"Action,Thriller",en,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",166.96,1/5/2022,6.1,543
657644,Minnal Murali,"Action,Adventure,Comedy",ml,A tailor gains special powers after being struck by lightning but must take down an unexpected foe if he is to become the superhero his hometown in Kerala needs.,60.858,12/24/2021,7.2,245
810693,Jujutsu Kaisen 0,"Animation,Action,Fantasy",ja,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",1444.117,12/24/2021,7.8,233
476669,The King's Man,"Action,Adventure,Thriller,War,Mystery",en,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",323.409,12/22/2021,6.9,2968
739413,Mother/Android,"Science Fiction,Thriller",en,"Georgia and her boyfriend Sam go on a treacherous journey to escape their country, which is caught in an unexpected war with artificial intelligence. Days away from the arrival of their first child, the couple must face No Man’s Land—a stronghold of the android uprising—in hopes of reaching safety before giving birth.",155.829,12/17/2021,5.8,526
727293,The Tender Bar,Drama,en,"J.R. is a fatherless boy growing up in the glow of a bar where the bartender, his Uncle Charlie, is the sharpest and most colorful of an assortment of quirky and demonstrative father figures. As the boy’s determined mother struggles to provide her son with opportunities denied to her — and leave the dilapidated home of her outrageous if begrudgingly supportive father — J.R. begins to gamely, if not always gracefully, pursue his romantic and professional dreams, with one foot persistently placed in Uncle Charlie’s bar.",38.86,12/17/2021,6.7,340
765245,Swan Song,"Drama,Science Fiction",en,"In the near future, Cameron Turner is diagnosed with a terminal illness. Presented with an experimental solution to shield his wife and son from grief, he grapples with altering their fate.",48.457,12/17/2021,7.4,329
826749,Fortress,"Crime,Action,Thriller",en,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",104.367,12/17/2021,6.1,238
624860,The Matrix Resurrections,"Science Fiction,Action,Adventure",en,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",292.502,12/16/2021,6.7,3944
554230,The Lost Daughter,Drama,en,A woman's seaside vacation takes a dark turn when her obsession with a young mother forces her to confront secrets from her past.,36.107,12/16/2021,6.6,608
593395,Diabolik,"Crime,Action",it,"1960s, the city of Clerville. The forthcoming visit of heiress Eva Kant, who'll be bringing a famous pink diamond with her, catches the attention of Diabolik, the infallible and elusive thief whose real identity is unknown: while trying to steal the jewel, he finds himself bewitched by Eva's charm, a feeling she may be reciprocating. But the police, led by Inspector Ginko, is rapidly closing in on him...",11.936,12/16/2021,6.2,402
874300,South Park: Post COVID: The Return of COVID,"Animation,Comedy,TV Movie",en,"If Stan, Kyle and Cartman could just work together, they could go back in time to make sure Covid never happened. But traveling back to the past seems to be the easy answer until they meet Victor Chaos.",19.735,12/16/2021,7.5,212
634649,Spider-Man: No Way Home,"Action,Adventure,Science Fiction",en,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",1713.86,12/15/2021,8.1,14327
754067,Vicky and Her Mystery,"Adventure,Family,Drama",fr,"Stéphane decides to move to the beautiful mountains of Cantal in order to reconnect with his 8-year-old daughter, Victoria, who has been silent since her mother's disappearance. During a walk in the forest, a shepherd gives Victoria a puppy named ""Mystery"" who will gradually give her a taste for life. But very quickly, Stéphane discovers that the animal is in reality a wolf… Despite the warnings and the danger of this situation, he cannot bring himself to separate his daughter from this seemingly harmless ball of hair.",96.467,12/15/2021,7.2,402
598331,Rumble,"Family,Comedy,Animation",en,"In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie seeks to follow in her father’s footsteps by coaching a loveable underdog monster into a champion.",38.152,12/15/2021,6.9,334
517088,Being the Ricardos,"Drama,History",en,Lucille Ball and Desi Arnaz face a crisis that could end their careers and another that could end their marriage.,24.338,12/10/2021,6.6,447
899405,Anonymously Yours,"Drama,Romance",es,"After an accidental text message turns into a digital friendship, Vale and Alex start crushing on each other without realizing they've met in real life.",50.904,12/10/2021,7.8,286
603661,The Hating Game,"Romance,Comedy",en,"Resolving to achieve professional success without compromising her ethics, Lucy embarks on a ruthless game of one-upmanship against cold and efficient nemesis Joshua, a rivalry that is complicated by her growing attraction to him.",28.465,12/9/2021,7.5,529
511809,West Side Story,"Drama,Romance,Crime",en,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",86.601,12/8/2021,7.2,978
646380,Don't Look Up,"Comedy,Drama,Science Fiction",en,Two low-level astronomers must go on a giant media tour to warn humankind of an approaching comet that will destroy planet Earth.,129.063,12/7/2021,7.2,5735
591538,The Tragedy of Macbeth,"Drama,War",en,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",16.626,12/5/2021,7,471
770254,Back to the Outback,"Animation,Family,Adventure,Comedy",en,"Tired of being locked in a reptile house where humans gawk at them like they are monsters, a ragtag group of Australia’s deadliest creatures plot an escape from their zoo to the Outback, a place where they’ll fit in without being judged.",158.647,12/3/2021,7.8,514
728526,Encounter,"Adventure,Drama",en,"A decorated Marine goes on a rescue mission to save his two young sons from an unhuman threat. As their journey takes them in increasingly dangerous directions, the boys will need to leave their childhoods behind.",85.3,12/3/2021,6.5,326
774741,Diary of a Wimpy Kid,"Animation,Comedy,Family",en,Greg Heffley is a scrawny but ambitious kid with an active imagination and big plans to be rich and famous – he just has to survive middle school first.,191.737,12/3/2021,6.4,245
664574,Silent Night,"Horror,Comedy,Drama",en,"Nell, Simon, and their boy Art are ready to welcome friends and family for what promises to be a perfect Christmas gathering. Perfect except for one thing: everyone is going to die.",15.387,12/3/2021,6.2,222
597208,Nightmare Alley,"Crime,Drama,Thriller",en,An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychiatrist who is even more dangerous than he is.,184.853,12/2/2021,7,1834
810873,Single All the Way,"Romance,Comedy,Drama",en,"Desperate to avoid his family’s judgment about his perpetual single status, Peter convinces his best friend Nick to join him for the holidays and pretend that they’re now in a relationship. But when Peter’s mother sets him up on a blind date with her handsome trainer James, the plan goes awry.",30.741,12/2/2021,6.5,259
438695,Sing 2,"Animation,Comedy,Family,Music",en,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",545.619,12/1/2021,8.1,2986
718032,Licorice Pizza,"Drama,Comedy",en,"The story of Alana Kane and Gary Valentine running around and falling in love in the San Fernando Valley, 1973.",30.111,11/26/2021,7.1,1174
920081,Megaboa,"Horror,Action",en,"On a trip to Colombia, a group of college students encounter a fifty-foot boa constrictor, hungry for blood.",6.349,11/26/2021,6.5,318
758879,A Castle for Christmas,"Romance,Comedy,Family",en,"To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle -- and faces off with the grumpy duke who owns it.",15.799,11/26/2021,5.8,213
615666,A Boy Called Christmas,"Family,Adventure,Fantasy",en,"An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…",60.608,11/25/2021,7.5,456
568124,Encanto,"Animation,Comedy,Family,Fantasy",en,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",864.184,11/24/2021,7.7,7005
644495,House of Gucci,"Drama,Crime,History",en,"When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel the family legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately…murder.",102.898,11/24/2021,6.7,1878
460458,Resident Evil: Welcome to Raccoon City,"Horror,Action,Science Fiction",en,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",450.638,11/24/2021,6.1,1733
645886,The Unforgivable,"Drama,Crime",en,A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.,84.706,11/24/2021,7.5,1366
722778,The Hand of God,Drama,it,"In 1980s Naples, Italy, an awkward Italian teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona.",30.222,11/24/2021,7.6,1234
831827,Far From the Tree,"Animation,Family",en,"On an idyllic beach in the Pacific Northwest, curiosity gets the better of a young raccoon whose frustrated parent attempts to keep them both safe.",94.009,11/24/2021,8.1,287
802217,8-Bit Christmas,"Family,Comedy",en,"In suburban Chicago during the late 1980s, ten-year-old Jake Doyle embarks on a herculean quest to get the latest and greatest video game system for Christmas.",33.703,11/24/2021,6.5,227
632617,C'mon C'mon,Drama,en,Johnny and his young nephew forge a tenuous but transformational relationship when they embark on a cross-country trip to see life away from Los Angeles.,49.542,11/19/2021,7.5,325
614917,King Richard,"Drama,History",en,"The story of how Richard Williams served as a coach to his daughters Venus and Serena, who will soon become two of the most legendary tennis players in history.",88.414,11/18/2021,7.9,1430
785533,The Princess Switch 3: Romancing the Star,"Romance,Comedy",en,"A priceless relic is stolen from identical royals Queen Margaret and Princess Stacy, who enlist the help of their sketchy look-alike cousin Fiona Pembroke to retrieve it.",34.201,11/18/2021,6.9,309
600583,The Power of the Dog,"Drama,Western",en,"A domineering but charismatic rancher wages a war of intimidation on his brother's new wife and her teen son, until long-hidden secrets come to light.",47.143,11/17/2021,6.8,1910
718633,Bruised,Drama,en,"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out",37.169,11/17/2021,7,342
777270,Belfast,Drama,en,"Buddy is a young boy on the cusp of adolescence, whose life is filled with familial love, childhood hijinks, and a blossoming romance. Yet, with his beloved hometown caught up in increasing turmoil, his family faces a momentous choice: hope the conflict will pass or leave everything they know behind for a new life.",19.343,11/12/2021,7.2,801
876716,Ciao Alberto,"Animation,Comedy,Family,Fantasy",en,"With his best friend Luca away at school, Alberto is enjoying his new life in Portorosso working alongside Massimo – the imposing, tattooed, one-armed fisherman of few words – who's quite possibly the coolest human in the entire world as far as Alberto is concerned. He wants more than anything to impress his mentor, but it's easier said than done.",185.274,11/12/2021,7.5,505
763164,Apex,"Action,Thriller,Science Fiction",en,"Ex-cop Thomas Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",139.859,11/12/2021,5.4,466
654974,Home Sweet Home Alone,"Family,Comedy",en,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",102.397,11/12/2021,5,430
877183,The Simpsons in Plusaversary,"Animation,Comedy,Fantasy",en,"The Simpsons host a Disney+ Day party and everyone is on the list… except Homer. With friends from across the service and music fit for a Disney Princess, Plusaversary is Springfield's event of the year.",325.46,11/12/2021,6.6,309
660833,Multiverse,"Drama,Science Fiction",en,Four brilliant university students are forced to confront themselves in terrifying ways when their Quantum Physics experiment leads to an entangled parallel existence that leaves them questioning who they are and what is real.,8.678,11/12/2021,6.7,241
425909,Ghostbusters: Afterlife,"Fantasy,Comedy,Adventure",en,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",368.083,11/11/2021,7.6,2993
537116,"tick, tick... BOOM!",Drama,en,"On the cusp of his 30th birthday, Jonathon Larson, a promising young theater composer, navigates love, friendship, and the pressures of life as an artist in New York City.",41.609,11/11/2021,7.8,1447
585245,Clifford the Big Red Dog,"Family,Adventure,Comedy,Fantasy",en,"As Emily struggles to fit in at home and at school, she discovers a small red puppy who is destined to become her best friend. When Clifford magically undergoes one heck of a growth spurt, becomes a gigantic dog and attracts the attention of a genetics company, Emily and her Uncle Casey have to fight the forces of greed as they go on the run across New York City. Along the way, Clifford affects the lives of everyone around him and teaches Emily and her uncle the true meaning of acceptance and unconditional love.",371.367,11/10/2021,7.3,1333
734265,Love Hard,"Comedy,Romance",en,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she's been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",15.559,11/5/2021,7.1,1111
811592,One Shot,Action,en,"An elite squad of Navy SEALs, on a covert mission to transport a prisoner off a CIA black site island prison, are trapped when insurgents attack while trying to rescue the same prisoner.",168.298,11/5/2021,6.8,677
763788,Dangerous,"Action,Thriller",en,"A reformed sociopath heads to a remote island after the death of his brother. Soon after his arrival, the island falls under siege from a deadly gang of mercenaries, and when he discovers their role in his brother’s demise, he sets out on a relentless quest for vengeance.",108.4,11/5/2021,6.2,292
512195,Red Notice,"Action,Comedy,Crime,Thriller",en,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",326.28,11/4/2021,6.8,3887
522402,Finch,"Science Fiction,Drama,Adventure",en,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",194.632,11/4/2021,8.1,2433
716612,Spencer,Drama,en,"During her Christmas holidays with the royal family at the Sandringham estate in Norfolk, England, Diana decides to leave her marriage to Prince Charles.",29.135,11/4/2021,7,1024
524434,Eternals,"Science Fiction,Action,Adventure",en,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",449.695,11/3/2021,7.1,5957
609972,Paranormal Activity: Next of Kin,"Horror,Mystery,Thriller",en,"Margot, a documentary filmmaker, heads to a secluded Amish community in the hopes of learning about her long-lost mother and extended family. Following a string of strange occurrences and discoveries, she comes to realize this community may not be what it seems.",238.365,10/29/2021,6.5,392
